# Table format: XY
# axis1_unit = s
# axis2_unit = m/s/s
# axis3_unit = m/s/s
# axis1_title = Time
# axis2_title = z'' - 10 km/h - semi-act.
# axis3_title = z'' - 10 km/h - passive
     0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     1.00000000000000e-02     -1.53987480699151e-01     -7.96530081712367e-01
     1.99999999999999e-02     -5.00513403399680e-01     -1.46019879985820e+00
     2.99999999999999e-02     -9.47890757296000e-01     -1.85664425548953e+00
     4.00000000000001e-02     -1.37839275291796e+00     -1.93696559420935e+00
     5.00000000000004e-02     -1.67846232043717e+00     -1.73307458746115e+00
     6.00000000000007e-02     -1.76762994961548e+00     -1.33539002760388e+00
     7.00000000000010e-02     -9.78725242965273e-01     -8.61273703069156e-01
     8.00000000000013e-02     -2.61980019435546e-01     -4.23166168658980e-01
     9.00000000000016e-02      2.16288306191615e-01     -1.03782325954832e-01
     1.00000000000002e-01      3.98804971466034e-01      5.72611444219443e-02
     1.10000000000002e-01      3.07381471601567e-01      6.44486337135832e-02
     1.20000000000002e-01      2.31516286542819e-02     -4.29290147809953e-02
     1.30000000000002e-01     -2.35279050677998e-01     -2.06319416749340e-01
     1.40000000000001e-01     -3.35364753556630e-01     -3.64977006183092e-01
     1.50000000000000e-01     -5.02911196825623e-01     -4.70358376381927e-01
     1.59999999999999e-01     -6.85365550533335e-01     -4.95041798006794e-01
     1.69999999999998e-01     -8.26128215081112e-01     -4.35144933348727e-01
     1.79999999999996e-01     -8.78650570706327e-01     -2.98896138384317e-01
     1.89999999999995e-01      2.64988000352252e-01      6.64881155473823e-01
     1.99999999999994e-01      1.30985406702997e+00      1.50077662927189e+00
     2.09999999999993e-01      2.00115072081984e+00      2.04689446854763e+00
     2.19999999999992e-01      2.24922981725680e+00      2.23685788589613e+00
     2.29999999999991e-01      2.08202778770225e+00      2.09723968068808e+00
     2.39999999999990e-01      1.61677800947025e+00      1.72416850118813e+00
     2.49999999999989e-01      1.00424502209201e+00      1.24834859679574e+00
     2.59999999999988e-01      4.32987916097307e-01      7.98667834568835e-01
     2.69999999999987e-01      1.74219020222772e-02      4.72998957068783e-01
     2.79999999999985e-01     -1.77345975264232e-01      3.21548812203521e-01
     2.89999999999984e-01     -1.49604587863174e-01      3.44237373355740e-01
     2.99999999999983e-01      5.03824361265490e-02      5.00096470262099e-01
     3.09999999999982e-01      2.77335418837351e-01      7.24296834088915e-01
     3.19999999999981e-01      3.54452458215126e-01      9.47480542263144e-01
     3.29999999999980e-01      4.96797861216375e-01      1.11253797807155e+00
     3.39999999999979e-01      6.65303310938480e-01      1.18545876179352e+00
     3.49999999999978e-01      8.13834797581168e-01      1.15887176869651e+00
     3.59999999999977e-01      9.00191442975230e-01      1.03281656841075e+00
     3.69999999999976e-01     -1.96685741112627e-02      7.51036539641586e-02
     3.79999999999974e-01     -9.95513911901085e-01     -7.61418596005541e-01
     3.89999999999973e-01     -1.64692742214459e+00     -1.31113698886442e+00
     3.99999999999972e-01     -1.88345156664917e+00     -1.50476088777380e+00
     4.09999999999971e-01     -9.04438207256677e-01     -1.36726906470833e+00
     4.19999999999970e-01     -1.11529152697703e+00     -9.94630009650359e-01
     4.29999999999969e-01     -9.82443162894552e-01     -5.18582261447650e-01
     4.39999999999968e-01     -3.07321202179846e-01     -6.97702785396526e-02
     4.49999999999967e-01      2.34614734555487e-01      2.52007534522672e-01
     4.59999999999966e-01      5.46229670902687e-01      3.94941891191019e-01
     4.69999999999965e-01      6.01583846358243e-01      3.58163320489387e-01
     4.79999999999963e-01      4.38614650026948e-01      1.82465107757453e-01
     4.89999999999962e-01      1.38536196564117e-01     -6.67994538605751e-02
     4.99999999999961e-01      3.43549537388297e-02     -3.19268667321485e-01
     5.09999999999960e-01     -1.00180884904782e-01     -5.16635245530154e-01
     5.19999999999959e-01     -2.82548250003128e-01     -6.23772036136478e-01
     5.29999999999958e-01     -4.63223941378559e-01     -6.32475030224396e-01
     5.39999999999957e-01     -5.91429505142598e-01     -5.26301924993446e-01
     5.49999999999956e-01      1.91517195780410e-01      3.94018759930301e-01
     5.59999999999955e-01      1.18835324932454e+00      1.18898526484980e+00
     5.69999999999954e-01      1.87449792340547e+00      1.69426552575084e+00
     5.79999999999952e-01      8.33042054538458e-01      1.84197450528789e+00
     5.89999999999951e-01      1.27106559366593e+00      1.65832204472984e+00
     5.99999999999950e-01      1.54791488493433e+00      1.24013044110177e+00
     6.09999999999949e-01      1.45494869993100e+00      7.19536650360031e-01
     6.19999999999948e-01      6.05050629446745e-01      2.27169134291328e-01
     6.29999999999947e-01     -9.57733555881480e-02     -1.37475810961640e-01
     6.39999999999946e-01     -5.19514653458492e-01     -3.23007371138275e-01
     6.49999999999945e-01     -6.26020228725452e-01     -3.28926557089609e-01
     6.59999999999944e-01     -4.55817343966431e-01     -1.96227066812416e-01
     6.69999999999943e-01     -1.05776820745362e-01      9.76694403801528e-03
     6.79999999999941e-01      6.94354947558444e-02      2.18947165012427e-01
     6.89999999999940e-01      2.15343109745698e-01      3.73426941526221e-01
     6.99999999999939e-01      4.23831002006962e-01      4.38580800296122e-01
     7.09999999999938e-01      6.35267313655012e-01      4.06697082070266e-01
     7.19999999999937e-01      7.86980041054389e-01      2.53719042574671e-01
     7.29999999999936e-01      1.69318255652729e-03     -7.02794296892621e-01
     7.39999999999935e-01     -1.07216099527455e+00     -1.53001288836153e+00
     7.49999999999934e-01     -1.83518419629231e+00     -2.06437617655067e+00
     7.59999999999933e-01     -2.16967041538385e+00     -2.23889413659028e+00
     7.69999999999932e-01     -2.07744277147756e+00     -2.08054019219408e+00
     7.79999999999930e-01     -1.29024570973813e+00     -1.68659397764700e+00
     7.89999999999929e-01     -1.25974718189686e+00     -1.18927409130497e+00
     7.99999999999928e-01     -5.96587069889489e-01     -7.18947240417966e-01
     8.09999999999927e-01     -4.59744643035505e-02     -3.74612333102727e-01
     8.19999999999926e-01      2.90145565227375e-01     -2.07071687011573e-01
     8.29999999999925e-01      3.78493912031244e-01     -2.16286030309992e-01
     8.39999999999924e-01      2.49284464220182e-01     -3.60880009484525e-01
     8.49999999999923e-01     -2.25431449076514e-02     -5.75357941135229e-01
     8.59999999999922e-01     -1.61611809978595e-01     -7.89648343819181e-01
     8.69999999999921e-01     -2.75348574019113e-01     -9.46063355980042e-01
