# Table format: XY
# axis1_unit = s
# axis2_unit = m/s/s
# axis3_unit = m/s/s
# axis1_title = Time
# axis2_title = z'' - 40 km/h - semi-act.
# axis3_title = z'' - 40 km/h - passive
     0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     1.00000000000000e-02     -1.53987480699151e-01     -7.96530081712367e-01
     1.99999999999999e-02     -5.00513403399680e-01     -1.46019879985820e+00
     2.99999999999999e-02     -9.47890757296000e-01     -1.85664425548953e+00
     4.00000000000001e-02     -1.37839275291796e+00     -1.93696559420935e+00
     5.00000000000004e-02     -1.67846232043717e+00     -1.73307458746115e+00
     6.00000000000007e-02     -9.54134150969952e-01     -5.38859945891512e-01
     7.00000000000010e-02      5.19894535568354e-01      5.98925096789048e-01
     8.00000000000013e-02      1.61962265384687e+00      1.43347808683055e+00
     9.00000000000016e-02      2.16231518599975e+00      1.83318326825452e+00
     1.00000000000002e-01      2.12685067284280e+00      1.79033573188310e+00
     1.10000000000002e-01      8.46418815663432e-01      6.03308579605096e-01
     1.20000000000002e-01     -4.82621721678010e-01     -6.41854111570045e-01
     1.30000000000002e-01      1.01949804130144e-01     -1.63979750357989e+00
     1.40000000000001e-01     -6.14307976537732e-01     -2.19816027443761e+00
     1.50000000000000e-01     -1.37101931648831e+00     -2.26069410826503e+00
     1.59999999999999e-01     -1.81936539989658e+00     -1.10594832018384e+00
     1.69999999999998e-01     -1.05000946331919e+00      2.01240112835353e-01
     1.79999999999996e-01      6.32673740260816e-01      1.33049224445988e+00
     1.89999999999995e-01      1.89172007311571e+00      2.05964223436998e+00
     1.99999999999994e-01      2.51514058326179e+00      2.29901272434811e+00
     2.09999999999993e-01      6.95059571550893e-01      1.29837828606264e+00
     2.19999999999992e-01      7.07523118143587e-01      1.04128269237497e-01
     2.29999999999991e-01     -6.33637514782613e-01     -9.59227301354599e-01
     2.39999999999990e-01      2.75628819811277e-02     -1.66386170235556e+00
     2.49999999999989e-01     -6.38862828053497e-01     -1.90640143116389e+00
     2.59999999999988e-01     -1.17016752038844e+00     -9.19573451103073e-01
     2.69999999999987e-01     -1.34601533158517e+00      2.66054105165748e-01
     2.79999999999985e-01     -1.12501782832011e-01      1.33712400219895e+00
     2.89999999999984e-01      1.06965142887608e+00      2.07056550489359e+00
     2.99999999999983e-01      1.83088856510810e+00      2.36142705382562e+00
     3.09999999999982e-01      3.47478491083474e-01      1.43602983931483e+00
     3.19999999999981e-01      4.70763128271876e-01      3.16044590788600e-01
     3.29999999999980e-01     -4.70530828167257e-01     -6.94084466308980e-01
     3.39999999999979e-01     -6.06389704743517e-02     -1.37819280149853e+00
     3.49999999999978e-01     -5.76367182111370e-01     -1.63503858419537e+00
     3.59999999999977e-01     -9.62227369652003e-01     -6.91217031456289e-01
     3.69999999999976e-01     -9.06695235440624e-01      4.34173643723468e-01
     3.79999999999974e-01      2.20004182807380e-01      1.44097995464198e+00
     3.89999999999973e-01      1.14110103154261e+00      2.11773782950220e+00
     3.99999999999972e-01      1.68104359409537e+00      2.36716039809870e+00
     4.09999999999971e-01      4.51323724113192e-01      1.41828666229770e+00
     4.19999999999970e-01      2.76900679038536e-01      2.90874287250808e-01
     4.29999999999969e-01     -7.20605353302517e-01     -7.15857860991592e-01
     4.39999999999968e-01     -1.61249049451770e-01     -1.39245066215907e+00
     4.49999999999967e-01     -6.92291590269745e-01     -1.64401752108945e+00
     4.59999999999966e-01     -1.05540730383814e+00     -7.01749763707213e-01
     4.69999999999965e-01     -7.53261482706828e-01      4.13160429409508e-01
     4.79999999999963e-01      4.35436361147019e-01      1.40099834822716e+00
     4.89999999999962e-01      1.36397822760121e+00      2.05271512043990e+00
     4.99999999999961e-01      2.39054256420193e-01      2.27450893591412e+00
     5.09999999999960e-01      5.89729250336674e-01      1.29898984560325e+00
     5.19999999999959e-01      3.90176821241975e-01      1.48751240554089e-01
     5.29999999999958e-01     -7.04664292876505e-01     -8.75388391177210e-01
     5.39999999999957e-01     -7.52645423015047e-02     -1.56373155755796e+00
     5.49999999999956e-01     -6.36557840273230e-01     -1.82230530911412e+00
     5.59999999999955e-01     -1.03709212784142e+00     -8.83933247882760e-01
     5.69999999999954e-01     -8.66498207920213e-01      2.28357987649070e-01
     5.79999999999952e-01      3.60169528262562e-01      1.21328268529260e+00
     5.89999999999951e-01      1.34291602290509e+00      1.86080194502475e+00
     5.99999999999950e-01      1.89863253820637e+00      2.07682906256961e+00
     6.09999999999949e-01      5.90291068413699e-01      1.09433263610598e+00
     6.19999999999948e-01      5.12660464575352e-01     -6.32907782408591e-02
     6.29999999999947e-01     -5.86159159853434e-01     -1.09423976983980e+00
     6.39999999999946e-01     -4.96556392116516e-03     -1.78791205594091e+00
     6.49999999999945e-01     -5.50962497686919e-01     -2.04970111748466e+00
     6.59999999999944e-01     -9.52049995088089e-01     -1.11216427895911e+00
     6.69999999999943e-01     -8.62073448880169e-01      1.57574176097785e-03
     6.79999999999941e-01      3.24468589749705e-01      9.89860833361415e-01
     6.89999999999940e-01      1.28774789696952e+00      1.64213572924634e+00
     6.99999999999939e-01      2.18153586872731e-01      1.86379313219408e+00
     7.09999999999938e-01      5.86239459168462e-01      8.87390578692783e-01
     7.19999999999937e-01      5.18505947787680e-01     -2.63910333187272e-01
     7.29999999999936e-01     -5.59121674861045e-01     -1.28835409625432e+00
     7.39999999999935e-01     -1.43215323288411e+00     -1.97522889005513e+00
     7.49999999999934e-01     -5.24092186997610e-01     -2.22972697342136e+00
     7.59999999999933e-01     -9.12729842127816e-01     -1.28418638605847e+00
     7.69999999999932e-01     -7.99336227981179e-01     -1.61557216302993e-01
     7.79999999999930e-01      3.63330889064442e-01      8.36585822185779e-01
     7.89999999999929e-01      1.30235769408511e+00      1.49966689385956e+00
     7.99999999999928e-01      2.51069174812727e-01      1.73296553234803e+00
     8.09999999999927e-01      6.16182315024599e-01      7.68863573638376e-01
     8.19999999999926e-01      5.21259990688870e-01     -3.69677152796710e-01
     8.29999999999925e-01     -5.61923729840676e-01     -1.38108843209072e+00
     8.39999999999924e-01     -1.43499171253479e+00     -2.05480658809059e+00
     8.49999999999923e-01     -5.10663663289966e-01     -2.29612028704503e+00
     8.59999999999922e-01     -8.97483162655629e-01     -1.33741393182941e+00
     8.69999999999921e-01     -7.75126744442834e-01     -2.01646792053982e-01
